time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-0.0013947876957489075,4.551728124167952,69.34612192943466,0.6770145049923304,8.748913905431976e-05,0.0,-0.0013701173835098997,6.405895455859134,16.72335064901077,0.3095314942571815,3.722385180081516e-05,0.0,-0.30076759750514226,0.23655956662774158,900.6009085874105,900.358239829844
4.319999999999996,-0.0014785979960543847,4.946610137858409,70.3468083611676,0.6955165066702111,8.970620599146883e-05,0.0,-0.0014236941762367746,6.757756524200633,16.6313057557004,0.3059354695991613,3.640563785225045e-05,0.0,-0.24412545167813926,0.38124479988994375,900.5692230127788,900.467920086831
4.379999999999995,-0.001565652667805342,5.362808855058537,71.3416814373432,0.7139319962901798,9.181946750302927e-05,0.0,-0.0014782474506122134,7.116378656709189,16.52950569964565,0.30882886487638556,3.2851695388991074e-05,0.0,-0.5087900957206949,0.5830046255755003,900.8282479554277,900.9890284028447
4.439999999999993,-0.0016560026217541414,5.800691463421847,72.33011276677148,0.7321761391392014,9.361701862165006e-05,0.0,-0.0015335072674705428,7.480503807438662,16.416540608492635,0.29230057553775235,2.417353911920403e-05,0.0,-0.795056326510443,0.35914664485169306,901.1915098289294,900.5656061460871
4.499999999999992,-0.0017496822976591625,6.260573053083246,73.31142514652976,0.7495735992844352,9.504174549945787e-05,0.0,-0.0015891858095811579,7.849535044473179,16.29214046599604,0.2848171130524863,2.288925208507934e-05,0.0,-0.30585405346189065,0.474599432823387,901.0257526708191,900.7616864791753
4.559999999999991,-0.001846706513642056,6.742703456406374,74.28490004736503,0.7664356403350583,9.633211399773245e-05,0.0,-0.001644975042264019,8.222041490409113,16.155259737890702,0.2721502689144961,1.8739777817324842e-05,0.0,-0.5497695476099054,0.4947748503814146,900.8489404273155,900.3724402827482
4.6199999999999894,-0.0019470792641829774,7.247285136364773,75.24979716066896,0.7828347917959633,9.73241150301618e-05,0.0,-0.0017007709981802619,8.597803566575184,16.006176547669025,0.2755553160374248,1.212013149195326e-05,0.0,-0.6943872512989342,0.4010700684572579,900.4566683810599,900.6284566181974
4.679999999999988,-0.0020507965376797893,7.774515683819718,76.2053966519196,0.7994376868163107,9.79779916674417e-05,0.0,-0.0017564247214544603,8.976966226378684,15.845316591917875,0.2789338688923805,8.453457078277747e-06,0.0,-0.5167976688245348,0.3746356768817128,900.6501813640361,900.8217905793839
4.739999999999987,-0.0021578416735086154,8.324574960226483,77.15097088144991,0.81657132185968,9.845290258603256e-05,0.0,-0.0018116825915071946,9.35874414311381,15.671991740819607,0.29627956841396186,6.838610113878938e-06,0.0,-0.3429651875611047,0.17763330680803582,900.3144328202327,901.0534119826457
4.799999999999986,-0.0022681865489499807,8.8976060923699,78.08575701134845,0.834769288426517,9.883301988367066e-05,0.0,-0.0018664131634947613,9.74273716411803,15.485719915646788,0.31453232222597916,5.328625717947614e-06,0.0,-0.33164283498466046,0.05228940432350496,900.0272358858962,900.8083416157716
4.859999999999984,-0.002381799313988841,9.493752679503661,79.00898178628215,0.8540872950063889,9.911967039055725e-05,0.0,-0.0019206089227395396,10.129293611782682,15.286607847707733,0.3337301591906207,3.6752511710127023e-06,0.0,-0.34703242109844684,0.025396163429726663,899.7799792337344,900.6053733527223
4.919999999999983,-0.0024986492400869767,10.113191001465324,79.91988756809762,0.8744302761174252,9.927086941274865e-05,0.0,-0.001974310909260589,10.519140403929983,15.07506169888315,0.3479716898968717,2.0934876405930937e-07,0.0,-0.5782575153245091,-0.28622720536829843,899.8804755298265,900.5110766721635
4.979999999999982,-0.0026187037126740877,10.756112853756346,80.81771793377578,0.8953990806816012,9.929099966932142e-05,0.0,-0.0020274126487962356,10.912050954977758,14.850726789477228,0.35233004875440677,5.878140980284415e-07,0.0,-0.3360442364705301,-0.3748240656804902,900.0090632261938,900.2434133649334
5.0399999999999805,-0.0027419250189981426,11.42269516509849,81.70170005089615,0.9169499380695925,9.925650354070115e-05,0.0,-0.0020798673491190037,11.307762828375163,14.613413482384013,0.3701890851728613,-2.9005360234397303e-06,0.0,-0.504074237302478,0.10943241668621018,899.6962854256747,900.480436243835
